id,text,parent,isLeaf,aggrlevel
"11213","11213 - Vermouths, and other wines of fresh grapes flavoured with aromatic extracts","1121","1","5",
"1121X","1121X - Memorandum Item","1121","1","5",
"1122","1122 - Other fermented beverages, n.e.s. (e.g., cider, perry and mead)","112","1","4",
"1123","1123 - Beer made from malt (including ale, stout and porter)","112","1","4",
"1124","1124 - Spirits (other thau those of heading 512.16); liqueurs and other spirituous beverages, n.e.s.; compound alcoholic preparations (known as 'concentrated extracts') for the manufacture of beverages","112","0","4",
"11241","11241 - Whisky","1124","1","5",
"11242","11242 - Spirits obtained by distilling wine or grape marc","1124","1","5",
"11249","11249 - Spirits ard distilled alcoholic beverages, n.e.s. ; compound alcoholic preparations for the manufacture of beverages","1124","1","5",
"1124X","1124X - Memorandum Item","1124","1","5",
"112X","112X - Memorandum Item","112","0","4",
"112XX","112XX - Memorandum Item","112X","1","5",
"11X","11X - Memorandum Item","11","0","3",
"11XX","11XX - Memorandum Item","11X","0","4",
"11XXX","11XXX - Memorandum Item","11XX","1","5",
"12","12 - Tobacco and tobacco manufactures","1","0","2",
"121","121 - Tobacco unmanufactured; tobacco refuse","12","0","3",
"1211","1211 - Tobacco, not stripped","121","0","4",
"12111","12111 - ....flue-cured, of the Virginia type","1211","1","5",
"12119","12119 - ....other than Virginia-type flue-cured","1211","1","5",
"1211X","1211X - Memorandum Item","1211","1","5",
"1212","1212 - Tobacco, wholly or partly stripped","121","0","4",
"12121","12121 - ....flue-cured, of the Virginia type","1212","1","5",
"12129","12129 - ....other than Virginia-type flue-cured","1212","1","5",
"1212X","1212X - Memorandum Item","1212","1","5",
"1213","1213 - Tobacco refuse","121","1","4",
"121X","121X - Memorandum Item","121","0","4",
"121XX","121XX - Memorandum Item","121X","1","5",
"122","122 - Tobacco, manufactured","12","0","3",
"1221","1221 - Cigars, cheroots; cigarillos","122","1","4",
"1222","1222 - Cigarettes","122","1","4",
"1223","1223 - Tobacco, manufactured (including smoking and chewing tobacco, snuff); tobacco extract and essences","122","1","4",
"122X","122X - Memorandum Item","122","0","4",
"122XX","122XX - Memorandum Item","122X","1","5",
"12X","12X - Memorandum Item","12","0","3",
"12XX","12XX - Memorandum Item","12X","0","4",
"12XXX","12XXX - Memorandum Item","12XX","1","5",
"1X","1X - Memorandum Item","1","0","2",
"1XX","1XX - Memorandum Item","1X","0","3",
"1XXX","1XXX - Memorandum Item","1XX","0","4",
"1XXXX","1XXXX - Memorandum Item","1XXX","1","5",
"2","2 - Crude materials, inedible, except fuels","TOTAL","0","1",
"21","21 - Hides, skins and furskins, raw","2","0","2",
"211","211 - Hides and skins (except furskins), raw","21","0","3",
"2111","2111 - Bovine and equine hides, (other than calf skims), raw (fresh, salted, dried, pickled or limed), wehether or not split","211","1","4",
"2112","2112 - Calf skins, raw (fresh, salted, dried, pickled or limed), wehether or not split","211","1","4",
"2114","2114 - Goat and kid skins, raw (fresh, salted, dried, pickled or limed), wehether or not split","211","1","4",
"2116","2116 - Sheep and lamb skin with the wool on (except astrakhan, caracul, Persian lamb, broadtail and similar skins), raw (fresh, salted, dried, pickled or limed), wehether or not split","211","1","4",
"2117","2117 - Sheep and lamb skin without the wool, raw (fresh, salted, dried, pickled or limed), wehether or not split","211","1","4",
"2119","2119 - Hides and skins, n.e.s.; waste and used leather","211","0","4",
"21191","21191 - Parings and other waste of leather or of composition or parchment-dressed leather, not suitable for the manufacture of articles of leather; leather dust, powder and flour","2119","1","5",
"21199","21199 - Hides and skins n.e.s., raw (fresh, salted, dried, pickled or limed), wehether or not split","2119","1","5",
"2119X","2119X - Memorandum Item","2119","1","5",
"211X","211X - Memorandum Item","211","0","4",
"211XX","211XX - Memorandum Item","211X","1","5",
"212","212 - Furskins, raw (including astrakhan, caracul, Persian lamb, broadtail and similar skins)","21","0","3",
"2120","2120 - Furskins, raw (including astrakhan, caracul, Persian lamb, broadtail and similar skins)","212","0","4",
"21201","21201 - Mink skins, raw","2120","1","5",
"21209","21209 - Other furskins, raw","2120","1","5",
"2120X","2120X - Memorandum Item","2120","1","5",
"212X","212X - Memorandum Item","212","0","4",
"212XX","212XX - Memorandum Item","212X","1","5",
"21X","21X - Memorandum Item","21","0","3",
"21XX","21XX - Memorandum Item","21X","0","4",
"21XXX","21XXX - Memorandum Item","21XX","1","5",
"22","22 - Oil seeds and oleaginous fruit","2","0","2",
"222","222 - Oil seeds and oleaginous fruit, whole or broken, of a kind used for the extraction of 'soft' fixed vegetable oils (excluding flours and meals)","22","0","3",
"2221","2221 - Groundnuts (peanuts), green, whether or not shelled","222","1","4",
"2222","2222 - Soya beans","222","1","4",
"2223","2223 - Cotton seeds","222","1","4",
"2224","2224 - Sunflower seeds","222","1","4",
"2225","2225 - Sesame (sesamum seeds)","222","1","4",
"2226","2226 - Rape and colza seeds","222","1","4",
"222X","222X - Memorandum Item","222","0","4",
"222XX","222XX - Memorandum Item","222X","1","5",
"223","223 - Oil seeds and oleaginous fruit, whole or broken, of a kind used for the extraction of other fixed vegetable oils (including non-defatted flours and meals of oil seeds and oleaginous fruit)","22","0","3",
"2231","2231 - Copra","223","1","4",
"2232","2232 - Palm nuts and kernels","223","1","4",
"2234","2234 - Linseed","223","1","4",
"2235","2235 - Castor oil seeds","223","1","4",
"2238","2238 - Oil seeds and oleaginous fruits, n.e.s.","223","1","4",
"2239","2239 - Flour or meals of oil seeds or oleaginous fruit, non-defatted (excluding mustard flour)","223","1","4",
"223X","223X - Memorandum Item","223","0","4",
"223XX","223XX - Memorandum Item","223X","1","5",
"22X","22X - Memorandum Item","22","0","3",
"22XX","22XX - Memorandum Item","22X","0","4",
"22XXX","22XXX - Memorandum Item","22XX","1","5",
"23","23 - Crude rubber (including synthetic and reclaimed)","2","0","2",
"232","232 - Natural rubber latex; natural rubber and similar natural gums","23","0","3",
"2320","2320 - Natural rubber latex; natural rubber and similar natural gums","232","0","4",
"23201","23201 - Natural rubber latex; whether or not with added synthetic rubber latex; pre-vulcanized natural rubber latex","2320","1","5",
"23202","23202 - Natural rubber (other than latex)","2320","1","5",
"23203","23203 - Balata, gutta-percha and similar natural gums","2320","1","5",
"2320X","2320X - Memorandum Item","2320","1","5",
"232X","232X - Memorandum Item","232","0","4",
"232XX","232XX - Memorandum Item","232X","1","5",
"233","233 - Synthetic rubber latex; synthetic rubber and reclaimed rubber; waste and scrap of unhardened rubber","23","0","3",
"2331","2331 - Synthetic rubber latex; synthetic rubber; factice derived from oils","233","0","4",
"23311","23311 - Polybutadiene-styrene latex, whether or not pre-vulcanized","2331","1","5",
"23312","23312 - Other synthetic rubber latex, whether or not pre-vulcanized","2331","1","5",
"23313","23313 - Polybutadiene rubber (BR)","2331","1","5",
"23314","23314 - Polychlorobutadiene rubber (CR)","2331","1","5",
"23315","23315 - Polybutadiene-styrene rubber (SBR)","2331","1","5",
"23316","23316 - Butyl rubber (IIR)","2331","1","5",
"23319","23319 - Other synthetic rubbers, factice derived from oils","2331","1","5",
"2331X","2331X - Memorandum Item","2331","1","5",
"2332","2332 - Reclaimed rubber, waste, scrap of unhardened rubber","233","0","4",
"23321","23321 - Reclaimed rubber","2332","1","5",
"23322","23322 - Waste and parings of unhardened rubber; scrap of unhardened rubber fit only for the recovery of rubber; powder obtained from waste of scrap of unhardened rubber","2332","1","5",
"2332X","2332X - Memorandum Item","2332","1","5",
"233X","233X - Memorandum Item","233","0","4",
"233XX","233XX - Memorandum Item","233X","1","5",
"23X","23X - Memorandum Item","23","0","3",
"23XX","23XX - Memorandum Item","23X","0","4",
"23XXX","23XXX - Memorandum Item","23XX","1","5",
"24","24 - Cork and wood","2","0","2",
"244","244 - Cork, natural, raw and waste (including natural cork in blocks or sheets)","24","0","3",
"2440","2440 - Cork, natural, raw and waste (including natural cork in blocks or sheets)","244","0","4",
"24401","24401 - Cork, natual, unworked, crushed, granulated or ground; waste cork","2440","1","5",
"24402","24402 - Cork, natural, in blocks, plates, sheets or strips (incluilng cubes or square slabs cut to size for corks or stoppers)","2440","1","5",
"2440X","2440X - Memorandum Item","2440","1","5",
"244X","244X - Memorandum Item","244","0","4",
"244XX","244XX - Memorandum Item","244X","1","5",
"245","245 - Fuel wood (excluding wood waste) and wood charcoal","24","0","3",
"2450","2450 - Fuel wood (excluding wood waste) and wood charcoal","245","0","4",
"24501","24501 - Fuel wood, in logs, in billets, in twigs or in faggots (excluding wood waste)","2450","1","5",
"24502","24502 - Wood charcoal (including shell and nut charcoal), agglomerated or not","2450","1","5",
"2450X","2450X - Memorandum Item","2450","1","5",
"245X","245X - Memorandum Item","245","0","4",
"245XX","245XX - Memorandum Item","245X","1","5",
"246","246 - Pulpwood (including chips and wood waste)","24","0","3",
"2460","2460 - Pulpwood (including chips and wood waste)","246","0","4",
"24601","24601 - Pulpwood in the round or quarter-split","2460","1","5",
"24602","24602 - Pulpwood in chips or particles","2460","1","5",
"24603","24603 - Wood waste (including sawdust)","2460","1","5",
"2460X","2460X - Memorandum Item","2460","1","5",
"246X","246X - Memorandum Item","246","0","4",
"246XX","246XX - Memorandum Item","246X","1","5",
"247","247 - Other wood in the rough or roughly squared","24","0","3",
"2471","2471 - Sawlogs and veneer logs, of coniferous species","247","0","4",
"24711","24711 - ....in the rough, whether or not stripped of their bark or merely roughed down","2471","1","5",
"24712","24712 - ....roughly squared or half-squared, but not further manufactured","2471","1","5",
"2471X","2471X - Memorandum Item","2471","1","5",
"2472","2472 - Sawlogs and veneer logs, of non-coniferous species","247","0","4",
"24721","24721 - ....in the rough, whether or not stripped of their bark or merely roughed down","2472","1","5",
"24722","24722 - ....roughly squared or half squared, but not further manufactured","2472","1","5",
"2472X","2472X - Memorandum Item","2472","1","5",
"2479","2479 - Pitprops, poles, piling, post and other wood in the rough, n.e.s.","247","1","4",
"247X","247X - Memorandum Item","247","0","4",
"247XX","247XX - Memorandum Item","247X","1","5",
"248","248 - Wood, simply worked, and railway sleepers of wood","24","0","3",
"2481","2481 - Railway or tramway sleepers (ties) of wood","248","1","4",
"2482","2482 - Wood of coniferous species, sawn, planed, tongued, grooved, etc","248","0","4",
"24821","24821 - Wood of coniferous species, sawn lengthwise, sliced or peeled, but not further prepared, of a thickness exceeding 5 mm","2482","1","5",
"24822","24822 - Wood of coniferous species (including blocks, strips and friezes for parquet or wood block flooring, not assembled), planed, tongued, grooved, rebated, chamfered, V-jointed, centre V-jointed, beaded, centre-beaded or the like, but not further manufactured","2482","1","5",
"2482X","2482X - Memorandum Item","2482","1","5",
"2483","2483 - Wood of non-coniferous species, sawn, planed, tongued, grooved, etc","248","0","4",
"24831","24831 - Wood of non-coniferous species, sawn lengthwise, sliced or peeled, but not further prepared, of a thickness exceeding 5 mm","2483","1","5",
"24832","24832 - Wood of non-coniferous species (including blocks, strips and friezes for parquet or wood block flooring, not assembled), planed, tongued, grooved, rebated, chamfered, V-jointed, centre V-jointed, beaded, centre-beaded or the like, but not further manufactured","2483","1","5",
"2483X","2483X - Memorandum Item","2483","1","5",
"248X","248X - Memorandum Item","248","0","4",
"248XX","248XX - Memorandum Item","248X","1","5",
"24X","24X - Memorandum Item","24","0","3",
"24XX","24XX - Memorandum Item","24X","0","4",
"24XXX","24XXX - Memorandum Item","24XX","1","5",
"25","25 - Pulp and waste paper","2","0","2",
"251","251 - Pulp and waste paper","25","0","3",
"2511","2511 - Waste paper and paperboard; scrap articles of paper or of paperboard fit only for use in paper-maklng","251","1","4",
"2512","2512 - Mechanical wood pulp","251","1","4",
"2516","2516 - Chemical wood pulp, dissolving grades","251","1","4",
"2517","2517 - Chemical wood pulp, soda or sulphate","251","0","4",
"25171","25171 - ....unbleached","2517","1","5",
"25172","25172 - ....bleached or semi-bleached (other than dissolving grades)","2517","1","5",
"2517X","2517X - Memorandum Item","2517","1","5",
"2518","2518 - Chemical wood pulp, sulphite","251","0","4",
"25181","25181 - ....unbleached","2518","1","5",
"25182","25182 - ....bleached or semi-bleached (other than dissolving grades)","2518","1","5",
"2518X","2518X - Memorandum Item","2518","1","5",
"2519","2519 - Other cellulosic pulps","251","0","4",
"25191","25191 - Semi-chemical wood pulp","2519","1","5",
"25192","25192 - Pulp, other than wood pulp","2519","1","5",
"2519X","2519X - Memorandum Item","2519","1","5",
"251X","251X - Memorandum Item","251","0","4",
"251XX","251XX - Memorandum Item","251X","1","5",
"25X","25X - Memorandum Item","25","0","3",
"25XX","25XX - Memorandum Item","25X","0","4",
"25XXX","25XXX - Memorandum Item","25XX","1","5",
"26","26 - Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)","2","0","2",
"261","261 - Silk","26","0","3",
