id,text,parent,isLeaf,aggrlevel
"278X","278X - Memorandum Item","278","0","4",
"278XX","278XX - Memorandum Item","278X","1","5",
"27X","27X - Memorandum Item","27","0","3",
"27XX","27XX - Memorandum Item","27X","0","4",
"27XXX","27XXX - Memorandum Item","27XX","1","5",
"28","28 - Metalliferous ores and metal scrap","2","0","2",
"281","281 - Iron ore and concentrates","28","0","3",
"2814","2814 - Roasted iron pyrites (pyrites cinders), whether or not agglomerated","281","1","4",
"2815","2815 - Iron ore and concentrates, not agglomerated","281","1","4",
"2816","2816 - Iron ore agglomerated (sinters, pellets, briquettes, etc.)","281","1","4",
"281X","281X - Memorandum Item","281","0","4",
"281XX","281XX - Memorandum Item","281X","1","5",
"282","282 - Ferrous waste and scrap; remelting scrap ingots of iron or steel","28","0","3",
"2821","2821 - Waste and scrap of cast iron","282","1","4",
"2822","2822 - Waste and scrap of alloy steel","282","0","4",
"28221","28221 - ....of stainless steel","2822","1","5",
"28229","28229 - ....of other alloy steel","2822","1","5",
"2822X","2822X - Memorandum Item","2822","1","5",
"2823","2823 - Other ferrous waste and scrap","282","0","4",
"28231","28231 - Waste and scrap of tinned iron or steel","2823","1","5",
"28232","28232 - Turnings, shavings, chips, milling waste, sawdust, filings, trimmings and stampings, whether or not in bundles","2823","1","5",
"28233","28233 - Remelting scrap ingots of iron or steel","2823","1","5",
"28239","28239 - Ferrous waste and scrap, n.e.s.","2823","1","5",
"2823X","2823X - Memorandum Item","2823","1","5",
"282X","282X - Memorandum Item","282","0","4",
"282XX","282XX - Memorandum Item","282X","1","5",
"283","283 - Copper ores and concentrates; copper mattes; cement copper","28","0","3",
"2831","2831 - Copper ores and concentrates","283","1","4",
"2832","2832 - Copper mattes; cement copper (precipitated copper)","283","1","4",
"283X","283X - Memorandum Item","283","0","4",
"283XX","283XX - Memorandum Item","283X","1","5",
"284","284 - Nickel ores and concentrates; nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy","28","0","3",
"2841","2841 - Nickel ores and concentrates","284","1","4",
"2842","2842 - Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy.","284","0","4",
"28421","28421 - Nickel mattes","2842","1","5",
"28422","28422 - Nickel oxide sinters and other intermediate products of nickel metallurgy","2842","1","5",
"2842X","2842X - Memorandum Item","2842","1","5",
"284X","284X - Memorandum Item","284","0","4",
"284XX","284XX - Memorandum Item","284X","1","5",
"285","285 - Aluminium ores and concentrates (including alumina)","28","0","3",
"2851","2851 - Aluminium ores and concentrates","285","1","4",
"2852","2852 - Alumina (aluminium oxide), other than artificial corundum","285","1","4",
"285X","285X - Memorandum Item","285","0","4",
"285XX","285XX - Memorandum Item","285X","1","5",
"286","286 - Uranium or thorium ores and concentrates","28","0","3",
"2861","2861 - Uranium ores and concentrates","286","1","4",
"2862","2862 - Thorium ores and concentrates","286","1","4",
"286X","286X - Memorandum Item","286","0","4",
"286XX","286XX - Memorandum Item","286X","1","5",
"287","287 - Ores and concentrates of base metals, n.e.s.","28","0","3",
"2874","2874 - Lead ores and concentrates","287","1","4",
"2875","2875 - Zinc ores and concentrates","287","1","4",
"2876","2876 - Tin ores and concentrates","287","1","4",
"2877","2877 - Manganese ores and concentrates (including manganiferous iron ores and concentrates with a manganese content of 20% or more calculated on the dry weight)","287","1","4",
"2878","2878 - Ores and concentrates of molybdenum, niobium, tantalum, titanium, vanadium and zirconium","287","0","4",
"28781","28781 - Molybdenum ores and concentrates, roasted","2878","1","5",
"28782","28782 - Molybdenum ores and concentrates, other than roasted","2878","1","5",
"28783","28783 - Titanium ores and concentrates","2878","1","5",
"28784","28784 - Zirconium ores and concentrates","2878","1","5",
"28785","28785 - Niobium, tantalum or vanadium ores and concentrates","2878","1","5",
"2878X","2878X - Memorandum Item","2878","1","5",
"2879","2879 - Ores and concentrates of other non-ferrous base metals","287","0","4",
"28791","28791 - Chromium ores and concentrates","2879","1","5",
"28792","28792 - Tungsten (or wolfram) ores and concentrates","2879","1","5",
"28793","28793 - Cobalt ores and concentrates","2879","1","5",
"28799","28799 - Base metal ores and concentrates, n.e.s.","2879","1","5",
"2879X","2879X - Memorandum Item","2879","1","5",
"287X","287X - Memorandum Item","287","0","4",
"287XX","287XX - Memorandum Item","287X","1","5",
"288","288 - Non-ferrous base metal waste and scrap, n.e.s.","28","0","3",
"2881","2881 - Slag, ash and residues (other than from the manufacture of iron or steel) containing metals, arsenic, or their compounds","288","1","4",
"2882","2882 - Other non-ferrous base metal waste and scrap, n.e.s.","288","0","4",
"28821","28821 - Copper waste and scrap","2882","1","5",
"28822","28822 - Nickel waste and scrap","2882","1","5",
"28823","28823 - Aluminium waste and scrap","2882","1","5",
"28824","28824 - Lead waste and scrap","2882","1","5",
"28825","28825 - Zinc waste and scrap (other than dust)","2882","1","5",
"28826","28826 - Tin waste and scrap","2882","1","5",
"2882X","2882X - Memorandum Item","2882","1","5",
"288X","288X - Memorandum Item","288","0","4",
"288XX","288XX - Memorandum Item","288X","1","5",
"289","289 - Ores and concentrates of precious metals; waste, scrap and sweepings of precious metals (other than of gold)","28","0","3",
"2891","2891 - Precious metal ores and concentrates","289","0","4",
"28911","28911 - Silver ores and concentrates","2891","1","5",
"28919","28919 - Ores and concentrates of other precious metals","2891","1","5",
"2891X","2891X - Memorandum Item","2891","1","5",
"2892","2892 - Waste and scrap of precious metal (other than gold) or of metals clad with precious metal (other than gold)","289","0","4",
"28921","28921 - Waste and scrap of platinum, including metal clad with platinum but excluding sweepings containing other precious metals","2892","1","5",
"28929","28929 - Waste and scrap of precious metal, n.e.s., or of metal clad with such precious metal","2892","1","5",
"2892X","2892X - Memorandum Item","2892","1","5",
"289X","289X - Memorandum Item","289","0","4",
"289XX","289XX - Memorandum Item","289X","1","5",
"28X","28X - Memorandum Item","28","0","3",
"28XX","28XX - Memorandum Item","28X","0","4",
"28XXX","28XXX - Memorandum Item","28XX","1","5",
"29","29 - Crude animal and vegetable materials, n.e.s.","2","0","2",
"291","291 - Crude animal materials, n.e.s.","29","0","3",
"2911","2911 - Bones, horns, ivory, hooves, claws, coral, shells and similar products","291","0","4",
"29111","29111 - Bones (including bones of whales, of seals and of other airbreathing aquatic vertebrates) and horn-cores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinized; powder and waste of these products","2911","1","5",
"29115","29115 - Coral and similar materials, unworked or simply prepared but not otherwise worked; shells and cuttle-bone, unworked or simply prepared but not cut to shape; powder and waste thereof","2911","1","5",
"29116","29116 - Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; waste and powder of these products","2911","1","5",
"2911X","2911X - Memorandum Item","2911","1","5",
"2919","2919 - Materials of animal origin, n.e.s.","291","0","4",
"29191","29191 - Human hair, unworked, whether or not washed or scoured; waste of human hair","2919","1","5",
"29192","29192 - Pigs%u2019, hogs%u2019 or boars%u2019 bristles and hair; badger hair and other brush-making hair; waste of such bristles or hair","2919","1","5",
"29193","29193 - Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof","2919","1","5",
"29194","29194 - Bovine semen","2919","1","5",
"29195","29195 - Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation; powder and waste of feathers or parts of feathers","2919","1","5",
"29196","29196 - Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of division 03, unfit for human consumption","2919","1","5",
"29198","29198 - Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved","2919","1","5",
"29199","29199 - Animal products, n.e.s.","2919","1","5",
"2919X","2919X - Memorandum Item","2919","1","5",
"291X","291X - Memorandum Item","291","0","4",
"291XX","291XX - Memorandum Item","291X","1","5",
"292","292 - Crude vegetable materials, n.e.s.","29","0","3",
"2922","2922 - Lac; natural gums, resins, gum resins, and balsams","292","0","4",
"29222","29222 - Gum arabic","2922","1","5",
"29229","29229 - Other","2922","1","5",
"2922X","2922X - Memorandum Item","2922","1","5",
"2923","2923 - Vegetable materials of a kind used primarily for plaiting (e.g., bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)","292","0","4",
"29231","29231 - Bamboos","2923","1","5",
"29232","29232 - Rattans","2923","1","5",
"29239","29239 - Vegetable materials, other than bamboos or rattans, of a kind used primarily for plaiting.","2923","1","5",
"2923X","2923X - Memorandum Item","2923","1","5",
"2924","2924 - Plants and parts of plants (including seeds and fruits) of a kind used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered.","292","0","4",
"29242","29242 - Ginseng roots","2924","1","5",
"29249","29249 - Other","2924","1","5",
"2924X","2924X - Memorandum Item","2924","1","5",
"2925","2925 - Seeds, fruit and spores, n.e.s., of a kind used for sowing","292","0","4",
"29251","29251 - Sugar beet seed","2925","1","5",
"29252","29252 - Seeds of forage plants (other than beet seed)","2925","1","5",
"29253","29253 - Seeds of herbaceous plants cultivated principally for their flowers","2925","1","5",
"29254","29254 - Other vegetable seeds","2925","1","5",
"29259","29259 - Seeds, fruit and spores, n.e.s.","2925","1","5",
"2925X","2925X - Memorandum Item","2925","1","5",
"2926","2926 - Bulbs, tubers and rhizomes of flowering or of foliage plants; cuttings, slips, live trees and other plants","292","0","4",
"29261","29261 - Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots (other than roots of subgroup 054.8)","2926","1","5",
"29269","29269 - Other live plants (including their roots), cuttings and slips; mushroom spawn","2926","1","5",
"2926X","2926X - Memorandum Item","2926","1","5",
"2927","2927 - Cut flowers and foliage","292","0","4",
"29271","29271 - Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared","2927","1","5",
"29272","29272 - Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared","2927","1","5",
"2927X","2927X - Memorandum Item","2927","1","5",
"2929","2929 - Materials of vegetable origin, n.e.s.","292","0","4",
"29294","29294 - Vegetable saps and extracts","2929","1","5",
"29295","29295 - Pectic substances, pectinates and pectates","2929","1","5",
"29296","29296 - Mucilages and thickeners, whether or not modified, derived from vegetable products","2929","1","5",
"29297","29297 - Seaweeds and other algae","2929","1","5",
"29299","29299 - Vegetable materials and vegetable products, n.e.s.","2929","1","5",
"2929X","2929X - Memorandum Item","2929","1","5",
"292X","292X - Memorandum Item","292","0","4",
"292XX","292XX - Memorandum Item","292X","1","5",
"29X","29X - Memorandum Item","29","0","3",
"29XX","29XX - Memorandum Item","29X","0","4",
"29XXX","29XXX - Memorandum Item","29XX","1","5",
"2X","2X - Memorandum Item","2","0","2",
"2XX","2XX - Memorandum Item","2X","0","3",
"2XXX","2XXX - Memorandum Item","2XX","0","4",
"2XXXX","2XXXX - Memorandum Item","2XXX","1","5",
"3","3 - Mineral fuels, lubricants and related materials","TOTAL","0","1",
"32","32 - Coal, coke and briquettes","3","0","2",
"321","321 - Coal, whether or not pulverized, but not agglomerated","32","0","3",
"3211","3211 - Anthracite","321","1","4",
"3212","3212 - Other coal","321","0","4",
"32121","32121 - Bituminous","3212","1","5",
"32122","32122 - Other","3212","1","5",
"3212X","3212X - Memorandum Item","3212","1","5",
