id,text,parent,isLeaf,aggrlevel
"6933X","6933X - Memorandum Item","6933","1","5",
"6934","6934 - Expanded metal","693","0","4",
"69341","69341 - Expanded metal of iron or steel","6934","1","5",
"69342","69342 - Expanded metal of copper","6934","1","5",
"69343","69343 - Expanded metal of aluminium","6934","1","5",
"6934X","6934X - Memorandum Item","6934","1","5",
"693X","693X - Memorandum Item","693","0","4",
"693XX","693XX - Memorandum Item","693X","1","5",
"694","694 - Nails,screws,nuts,bolts,rivets and sim.articles","69","0","3",
"6941","6941 - Nails, tacks, staples, spikes, etc.","694","0","4",
"69411","69411 - Nails,tacks,staples,spikes,etc.of iron or steel","6941","1","5",
"69412","69412 - Nails,tacks,staples,spikes,etc.of copper","6941","1","5",
"6941X","6941X - Memorandum Item","6941","1","5",
"6942","6942 - Nuts, bolts, screws, rivets, washers, etc.","694","0","4",
"69421","69421 - Nuts,bolts,screws,rivets,washers of iron/steel","6942","1","5",
"69422","69422 - Nuts,bolts,screws,rivets,washers of copper","6942","1","5",
"6942X","6942X - Memorandum Item","6942","1","5",
"694X","694X - Memorandum Item","694","0","4",
"694XX","694XX - Memorandum Item","694X","1","5",
"695","695 - Tools for use in the hand or in machines","69","0","3",
"6951","6951 - Hand tools, mainly for agriculture or forestry","695","1","4",
"6952","6952 - Other tools for use in the hand or in machines","695","0","4",
"69521","69521 - Hand saws & saw blades","6952","1","5",
"69522","69522 - Pliers,pincers,spanners etc.","6952","1","5",
"69523","69523 - Hand tools,etc.n.e.s.","6952","1","5",
"69524","69524 - Interchangeable tools for hand or machine","6952","1","5",
"69525","69525 - Cutting blades for machines","6952","1","5",
"69526","69526 - Tool tips,unmounted of sintered met.carbides","6952","1","5",
"6952X","6952X - Memorandum Item","6952","1","5",
"695X","695X - Memorandum Item","695","0","4",
"695XX","695XX - Memorandum Item","695X","1","5",
"696","696 - Cutlery","69","0","3",
"6960","6960 - Cutlery","696","0","4",
"69601","69601 - Knives","6960","1","5",
"69602","69602 - Knife blades","6960","1","5",
"69603","69603 - Razors and razor blades","6960","1","5",
"69604","69604 - Scissors and their blades","6960","1","5",
"69605","69605 - Other articles of cutlery (clippers,cleavers)","6960","1","5",
"69606","69606 - Spoons,forks and simelar tableware","6960","1","5",
"69607","69607 - Handles for cutlery of base metal","6960","1","5",
"6960X","6960X - Memorandum Item","6960","1","5",
"696X","696X - Memorandum Item","696","0","4",
"696XX","696XX - Memorandum Item","696X","1","5",
"697","697 - Household equipment of base metals","69","0","3",
"6971","6971 - Domestic stoves, boilers, cookers, etc. Nes","697","0","4",
"69711","69711 - Domestic stoves,etc.of iron or steel","6971","1","5",
"69712","69712 - Domestic stoves,etc.of copper","6971","1","5",
"6971X","6971X - Memorandum Item","6971","1","5",
"6972","6972 - Domestic utensils of base metals","697","0","4",
"69721","69721 - Domestic utensils of iron or steel","6972","1","5",
"69722","69722 - Domestic utensils of copper","6972","1","5",
"69723","69723 - Domestic utensils of aluminium","6972","1","5",
"6972X","6972X - Memorandum Item","6972","1","5",
"6979","6979 - Other household equipment of base metals","697","0","4",
"69791","69791 - Steel wool,pot scourers & polishing pads","6979","1","5",
"69792","69792 - Imdoor ornaments of base metals,n.e.s.","6979","1","5",
"69793","69793 - Picture frames and mirrors of base metals","6979","1","5",
"6979X","6979X - Memorandum Item","6979","1","5",
"697X","697X - Memorandum Item","697","0","4",
"697XX","697XX - Memorandum Item","697X","1","5",
"698","698 - Manufactures of metal, nes","69","0","3",
"6981","6981 - Locksmiths wares","698","0","4",
"69811","69811 - Locks,padlocks & keys etc.","6981","1","5",
"69812","69812 - Base metal fittings & mountings etc.","6981","1","5",
"6981X","6981X - Memorandum Item","6981","1","5",
"6982","6982 - Safes,strong rooms,strong room fittings etc.","698","1","4",
"6983","6983 - Chain and parts thereof of iron or steel","698","1","4",
"6984","6984 - Anchors,grapnels and parts of iron or steel","698","1","4",
"6985","6985 - Pins and needles of iron or steel","698","0","4",
"69851","69851 - Needles for hand sewing,knitting,netting,etc.","6985","1","5",
"69852","69852 - Pins,hairpins & curling grips of iron or steel","6985","1","5",
"69853","69853 - Claps,hooks,eyes,buckles,etc. Of base metal","6985","1","5",
"6985X","6985X - Memorandum Item","6985","1","5",
"6986","6986 - Springs and leaves for srings/iron steel copper","698","0","4",
"69861","69861 - Springs & leaves for springs of iron or steel","6986","1","5",
"69862","69862 - Springs & leaves for springs of copper","6986","1","5",
"6986X","6986X - Memorandum Item","6986","1","5",
"6988","6988 - Miscell.articles of base metal","698","0","4",
"69881","69881 - Chain and parts thereof of copper","6988","1","5",
"69882","69882 - Flexible tubing and piping of base metal","6988","1","5",
"69883","69883 - Beads and spangles of base metal","6988","1","5",
"69884","69884 - Bells (non electric),of base metal","6988","1","5",
"69885","69885 - Stoppers,crown corks,bottle caps,of base metal","6988","1","5",
"69886","69886 - Name plates,sign plates,etc.of base metal","6988","1","5",
"69887","69887 - Soldering & welding rods,etc,of base metal","6988","1","5",
"6988X","6988X - Memorandum Item","6988","1","5",
"6989","6989 - Articles of base metals, nes","698","0","4",
"69891","69891 - Articles of iron or steel n.e.s","6989","1","5",
"69892","69892 - Articles of copper, n.e.s.","6989","1","5",
"69893","69893 - Articles of nickel,n.e.s.","6989","1","5",
"69894","69894 - Articles of aluminium,n.e.s.","6989","1","5",
"69895","69895 - Articles of magnesium, n.e.s.","6989","1","5",
"69896","69896 - Articles of lead,n.e.s.","6989","1","5",
"69897","69897 - Articles of zinc,n.e.s.","6989","1","5",
"69898","69898 - Articles of tin, n.e.s.","6989","1","5",
"6989X","6989X - Memorandum Item","6989","1","5",
"698X","698X - Memorandum Item","698","0","4",
"698XX","698XX - Memorandum Item","698X","1","5",
"69X","69X - Memorandum Item","69","0","3",
"69XX","69XX - Memorandum Item","69X","0","4",
"69XXX","69XXX - Memorandum Item","69XX","1","5",
"6X","6X - Memorandum Item","6","0","2",
"6XX","6XX - Memorandum Item","6X","0","3",
"6XXX","6XXX - Memorandum Item","6XX","0","4",
"6XXXX","6XXXX - Memorandum Item","6XXX","1","5",
"7","7 - Machinery and transport equipment","TOTAL","0","1",
"71","71 - Machinery, other than electric","7","0","2",
"711","711 - Power generating machinery, other than electric","71","0","3",
"7111","7111 - Steam generating boilers","711","1","4",
"7112","7112 - Boiler house plant","711","1","4",
"7113","7113 - Steam engines and steam turbines","711","0","4",
"71131","71131 - Steam engines incorporating boilers","7113","1","5",
"71132","71132 - Steam engines not incorporating boilers","7113","1","5",
"7113X","7113X - Memorandum Item","7113","1","5",
"7114","7114 - Aircraft  incl jet propulsion   engines","711","0","4",
"71141","71141 - Internal combustion engines for aircraft","7114","1","5",
"71142","71142 - Jet & gas turbines for aircraft","7114","1","5",
"7114X","7114X - Memorandum Item","7114","1","5",
"7115","7115 - Internal combustion engines, not for aircraft","711","1","4",
"7116","7116 - Gas turbines,other than for aircraft","711","1","4",
"7117","7117 - Nuclear reactors","711","1","4",
"7118","7118 - Engines, nes","711","0","4",
"71181","71181 - Water turbines & other water engines","7118","1","5",
"71189","71189 - Engines,wind,hot air engines not water engines","7118","1","5",
"7118X","7118X - Memorandum Item","7118","1","5",
"711X","711X - Memorandum Item","711","0","4",
"711XX","711XX - Memorandum Item","711X","1","5",
"712","712 - Agricultural machinery and implements","71","0","3",
"7121","7121 - Agricultural machinery for cultivating the soil","712","1","4",
"7122","7122 - Agricultural machinery for harvesting,threshing","712","1","4",
"7123","7123 - Milking machines,cream separators,dairy farm eq","712","0","4",
"71231","71231 - Cream separators","7123","1","5",
"71239","71239 - Other dairy machinery","7123","1","5",
"7123X","7123X - Memorandum Item","7123","1","5",
"7125","7125 - Tractors, other than road tractors","712","0","4",
"71251","71251 - Tracklaying tractors","7125","1","5",
"71252","71252 - Walking tractors","7125","1","5",
"71253","71253 - Tractors fitted with winches","7125","1","5",
"71254","71254 - Rest of 712.5","7125","1","5",
"7125X","7125X - Memorandum Item","7125","1","5",
"7129","7129 - Agricultural machinery and appliances, nes","712","0","4",
"71291","71291 - Presses for wine making","7129","1","5",
"71299","71299 - Other agricultural machinery","7129","1","5",
"7129X","7129X - Memorandum Item","7129","1","5",
"712X","712X - Memorandum Item","712","0","4",
"712XX","712XX - Memorandum Item","712X","1","5",
"714","714 - Office machines","71","0","3",
"7141","7141 - Typewriters and cheque writing machines","714","1","4",
"7142","7142 - Calculating & accounting machines etc","714","0","4",
"71421","71421 - Electronic computers","7142","1","5",
"71422","71422 - Rest of 714.2","7142","1","5",
"7142X","7142X - Memorandum Item","7142","1","5",
"7143","7143 - Statistical machines cards or tapes","714","1","4",
"7149","7149 - Office machines, nes","714","0","4",
"71491","71491 - Duplicating,addressing,etc.machines","7149","1","5",
"71492","71492 - Parts of office machinery,n.e.s.","7149","1","5",
"71496","71496 - Duplicating machines","7149","1","5",
"71497","71497 - Rest of 714.91","7149","1","5",
"71498","71498 - Parts/accessories of mach.of 714.3","7149","1","5",
"71499","71499 - Rest of 714.92","7149","1","5",
"7149X","7149X - Memorandum Item","7149","1","5",
"714X","714X - Memorandum Item","714","0","4",
"714XX","714XX - Memorandum Item","714X","1","5",
"715","715 - Metalworking machinery","71","0","3",
"7151","7151 - Machine tools for working metals","715","0","4",
"71511","71511 - Mach.tools for removing metal","7151","1","5",
"71512","71512 - Mach.tools for changing shape or form","7151","1","5",
"71513","71513 - Rest of 715.1","7151","1","5",
"7151X","7151X - Memorandum Item","7151","1","5",
"7152","7152 - Other metalworking machinery","715","0","4",
"71521","71521 - Converters,ladles,ingot moulds & castings","7152","1","5",
"71522","71522 - Rolling mills & rolls, for metalworking","7152","1","5",
"71523","71523 - Gas operated welding, cutting etc. Appliances","7152","1","5",
"7152X","7152X - Memorandum Item","7152","1","5",
"715X","715X - Memorandum Item","715","0","4",
"715XX","715XX - Memorandum Item","715X","1","5",
"717","717 - Textile and leather machinery","71","0","3",
"7171","7171 - Textile machinery","717","0","4",
"71711","71711 - Spinning,extruding,etc.machines","7171","1","5",
"71712","71712 - Weaving,knitting,etc.machines","7171","1","5",
"71713","71713 - Machines aux.of those of 717 12","7171","1","5",
"71714","71714 - Machinery for manufacturing/finishing of felt","7171","1","5",
"71715","71715 - Textile bleaching,washing,dressing,etc. Mach.","7171","1","5",
"7171X","7171X - Memorandum Item","7171","1","5",
"7172","7172 - Machinery ex.sewing mach. For working hides etc","717","1","4",
"7173","7173 - Sewing machines","717","1","4",
"717X","717X - Memorandum Item","717","0","4",
"717XX","717XX - Memorandum Item","717X","1","5",
"718","718 - Machines for special industries","71","0","3",
"7181","7181 - Paper mill and pulp mill machinery, etc.","718","0","4",
"71811","71811 - Machinery for making or finishing cel.pulp","7181","1","5",
"71812","71812 - Paper cutting machines","7181","1","5",
"7181X","7181X - Memorandum Item","7181","1","5",
"7182","7182 - Printing and bookbinding machinery","718","0","4",
"71821","71821 - Bookbinding machinery","7182","1","5",
"71822","71822 - Type making & setting machinery,etc.","7182","1","5",
"71829","71829 - Other printing machinery","7182","1","5",
"7182X","7182X - Memorandum Item","7182","1","5",
"7183","7183 - Food processing machines, excluding domestic","718","0","4",
"71831","71831 - Machinery for milling grain,etc.","7183","1","5",
"71839","71839 - Other food processing machines","7183","1","5",
"7183X","7183X - Memorandum Item","7183","1","5",
"7184","7184 - Construction and mining machinery, nes","718","0","4",
"71841","71841 - Road rollers,mechanically propelled","7184","1","5",
"71842","71842 - Excavating, levelling, boring, etc. Machinery","7184","1","5",
"7184X","7184X - Memorandum Item","7184","1","5",
"7185","7185 - Mineral crushing etc. & glass working machinery","718","0","4",
"71851","71851 - Mineral crushing,sorting,etc.machinery","7185","1","5",
"71852","71852 - Glass working machinery","7185","1","5",
"7185X","7185X - Memorandum Item","7185","1","5",
"718X","718X - Memorandum Item","718","0","4",
"718XX","718XX - Memorandum Item","718X","1","5",
"719","719 - Machinery and appliances non electrical parts","71","0","3",
"7191","7191 - Heating and cooling equipment","719","0","4",
"71911","71911 - Gas generators","7191","1","5",
"71912","71912 - Air conditioning machines","7191","1","5",
"71913","71913 - Furnace burners,mechanical stokers,etc.","7191","1","5",
"71914","71914 - Indust & laboratory furnaces & ovens non elec.","7191","1","5",
"71915","71915 - Refrigerators not domestic & oth refrig equip.","7191","1","5",
"71919","71919 - Other app for treating mat.with heat or cold","7191","1","5",
"7191X","7191X - Memorandum Item","7191","1","5",
"7192","7192 - Pumps and centrifuges","719","0","4",
"71921","71921 - Pumps for liquids","7192","1","5",
"71922","71922 - Pumps for gases,etc.","7192","1","5",
"71923","71923 - Centrifuges & filtering machinery","7192","1","5",
"7192X","7192X - Memorandum Item","7192","1","5",
"7193","7193 - Mechanical handling equipment","719","0","4",
"71931","71931 - Lifting & loading machinery","7193","1","5",
"71932","71932 - Fork lift trucks for moving goods within plant","7193","1","5",
"7193X","7193X - Memorandum Item","7193","1","5",
"7194","7194 - Domestic appliances, non electrical","719","0","4",
"71941","71941 - Domestic food processing appliances,non elect.","7194","1","5",
"71942","71942 - Domestic refrigerators, non electrical","7194","1","5",
"71943","71943 - Domestic water heaters,non electrical","7194","1","5",
"7194X","7194X - Memorandum Item","7194","1","5",
"7195","7195 - Powered tools, nes","719","0","4",
"71951","71951 - Machine tools for working minerals","7195","1","5",
"71952","71952 - Machine tools for working wood, plastics, etc.","7195","1","5",
"71953","71953 - Motorised hand tools non electrical","7195","1","5",
"71954","71954 - Parts 3 accessories of machine tools","7195","1","5",
"7195X","7195X - Memorandum Item","7195","1","5",
"7196","7196 - Other non electrical machines","719","0","4",
"71961","71961 - Calendering mach.& similar rolling machines","7196","1","5",
"71962","71962 - Mach.for cleaning or filling containers","7196","1","5",
"71963","71963 - Weighing machinery and weights therefor","7196","1","5",
"71964","71964 - Spraying machinery","7196","1","5",
"71965","71965 - Automatic vending machines","7196","1","5",
"71966","71966 - Railway & tramway track fixtures & fittings","7196","1","5",
"7196X","7196X - Memorandum Item","7196","1","5",
"7197","7197 - Ball, roller or needle roller bearings","719","1","4",
"7198","7198 - Machinery and mechanical appliances, nes","719","1","4",
"7199","7199 - Parts and accessories of machinery, nes","719","0","4",
"71991","71991 - Moulding boxes for metal foundry","7199","1","5",
"71992","71992 - Taps,cocks,valves & similar appliances","7199","1","5",
"71993","71993 - Transmission shafts & cranks,pulleys,etc.","7199","1","5",
"71994","71994 - Metal plastic joints","7199","1","5",
"71999","71999 - Machinery parts,non electrical,n.e.s.","7199","1","5",
"7199X","7199X - Memorandum Item","7199","1","5",
"719X","719X - Memorandum Item","719","0","4",
"719XX","719XX - Memorandum Item","719X","1","5",
"71X","71X - Memorandum Item","71","0","3",
"71XX","71XX - Memorandum Item","71X","0","4",
"71XXX","71XXX - Memorandum Item","71XX","1","5",
"72","72 - Electrical machinery, apparatus and appliances","7","0","2",
"722","722 - Electric power machinery and switchgear","72","0","3",
"7221","7221 - Electric power machinery","722","0","4",
"72211","72211 - Generators,motors and rotary converters","7221","1","5",
"72212","72212 - Transformers,static converters etc.","7221","1","5",
"72213","72213 - Rest of 722.1","7221","1","5",
"7221X","7221X - Memorandum Item","7221","1","5",
"7222","7222 - Apparatus for electrical circuits","722","0","4",
"72221","72221 - Switchgear for high tension circuits","7222","1","5",
"72222","72222 - Rest of 722.2","7222","1","5",
"7222X","7222X - Memorandum Item","7222","1","5",
"722X","722X - Memorandum Item","722","0","4",
"722XX","722XX - Memorandum Item","722X","1","5",
"723","723 - Equipment for distributing electricity","72","0","3",
"7231","7231 - Insulated wire and cable","723","1","4",
"7232","7232 - Electrical insulating equipment","723","0","4",
"72321","72321 - Electrical insulators","7232","1","5",
"72322","72322 - Other insulating fittings for electrical equip.","7232","1","5",
"72323","72323 - Elect.conduit tubing & joints with insulating","7232","1","5",
"7232X","7232X - Memorandum Item","7232","1","5",
"723X","723X - Memorandum Item","723","0","4",
"723XX","723XX - Memorandum Item","723X","1","5",
"724","724 - Telecommunications apparatus","72","0","3",
"7241","7241 - Television broadcast receivers","724","1","4",
"7242","7242 - Radio broadcast receivers","724","1","4",
"7249","7249 - Telecommunications equipment nes","724","0","4",
"72491","72491 - Electrical line telephone & telegraph equipment","7249","1","5",
"72492","72492 - Microphones,loudspeakers & amplifiers","7249","1","5",
"72499","72499 - Other telecommunications equipment","7249","1","5",
"7249X","7249X - Memorandum Item","7249","1","5",
"724X","724X - Memorandum Item","724","0","4",
"724XX","724XX - Memorandum Item","724X","1","5",
"725","725 - Domestic electrical equipment","72","0","3",
"7250","7250 - Domestic electrical equipment","725","0","4",
"72501","72501 - Domestic refrigerators, electrical","7250","1","5",
"72502","72502 - Domestic washing machines whether or not elec.","7250","1","5",
"72503","72503 - Electro mechanical domestic appliances nes","7250","1","5",
"72504","72504 - Electric shavers & hair clippers","7250","1","5",
"72505","72505 - Electric space heating equipment etc.","7250","1","5",
"7250X","7250X - Memorandum Item","7250","1","5",
"725X","725X - Memorandum Item","725","0","4",
"725XX","725XX - Memorandum Item","725X","1","5",
"726","726 - Elec.apparatus for medic.purp.,radiological ap.","72","0","3",
"7261","7261 - Electro medical apparatus","726","1","4",
"7262","7262 - X ray apparatus","726","1","4",
"726X","726X - Memorandum Item","726","0","4",
"726XX","726XX - Memorandum Item","726X","1","5",
"729","729 - Other electrical machinery and apparatus","72","0","3",
"7291","7291 - Batteries and accumulators","729","0","4",
"72911","72911 - Primary batteries & cells","7291","1","5",
"72912","72912 - Electric accumulators","7291","1","5",
"7291X","7291X - Memorandum Item","7291","1","5",
"7292","7292 - Electric lamps","729","1","4",
"7293","7293 - Thermionic valves and tubes, transistors, etc.","729","1","4",
"7294","7294 - Automotive electrical equipment","729","0","4",
"72941","72941 - Electrical starting & isnition equipment","7294","1","5",
"72942","72942 - Electrical lighting,etc.equipment","7294","1","5",
"7294X","7294X - Memorandum Item","7294","1","5",
"7295","7295 - Electrical measuring & controlling instruments","729","0","4",
"72951","72951 - Electricity supply meters","7295","1","5",
"72952","72952 - Other electrical measuring & controlling inst.","7295","1","5",
"7295X","7295X - Memorandum Item","7295","1","5",
"7296","7296 - Electro mechanical hand tools","729","1","4",
"7297","7297 - Electron and proton accelerators","729","1","4",
"7299","7299 - Electrical machinery and apparatus, nes","729","0","4",
"72991","72991 - Electro magnets & electromagnetic appliances","7299","1","5",
"72992","72992 - Electr. Furnaces, welding & cutting apparatus","7299","1","5",
"72993","72993 - Electric traffic control equipment","7299","1","5",
"72994","72994 - Electric sound or visual signalling apparatus","7299","1","5",
"72995","72995 - Electrical condensers","7299","1","5",
"72996","72996 - Electrical carbons","7299","1","5",
"72998","72998 - Electrical parts of mach.& appliances","7299","1","5",
"72999","72999 - Other electr.goods & apparatus,n.e.s.","7299","1","5",
"7299X","7299X - Memorandum Item","7299","1","5",
"729X","729X - Memorandum Item","729","0","4",
"729XX","729XX - Memorandum Item","729X","1","5",
"72X","72X - Memorandum Item","72","0","3",
"72XX","72XX - Memorandum Item","72X","0","4",
"72XXX","72XXX - Memorandum Item","72XX","1","5",
"73","73 - Transport equipment","7","0","2",
"731","731 - Railway vehicles","73","0","3",
"7311","7311 - Railway locomotives steam and tenders","731","1","4",
"7312","7312 - Electric railway locomotives, not self generat.","731","1","4",
"7313","7313 - Railway locomotives, not steam or electric","731","1","4",
"7314","7314 - Mechanically propelled railway and tramway cars","731","1","4",
"7315","7315 - Rail & tram passenger cars not mech propelled","731","1","4",
"7316","7316 - Rail.&tram.freight cars,not mechanically propd.","731","0","4",
"73161","73161 - Railway & tramway service vehicles","7316","1","5",
"73162","73162 - Railway and tramway goods wagons /freight cars/","7316","1","5",
"73163","73163 - Road rail and similar containers","7316","1","5",
"7316X","7316X - Memorandum Item","7316","1","5",
"7317","7317 - Parts of railway locomotives & rolling stock","731","1","4",
"731X","731X - Memorandum Item","731","0","4",
"731XX","731XX - Memorandum Item","731X","1","5",
"732","732 - Road motor vehicles","73","0","3",
"7321","7321 - Passenger motor cars, other than buses","732","1","4",
"7322","7322 - Buses, including trolleybuses","732","1","4",
"7323","7323 - Lorries and trucks, including ambulances, etc.","732","1","4",
"7324","7324 - Special purpose lorries, trucks and vans","732","1","4",
"7325","7325 - Road tractors for tractor trailer combinations","732","1","4",
"7326","7326 - Chassis with engs. Mntd. For vehicles of 732.1","732","1","4",
"7327","7327 - Other chassis with engines mounted","732","1","4",
"7328","7328 - Bodies & parts motor vehicles ex motorcycles","732","0","4",
"73281","73281 - Bodies for motor vehicles not motorcycles","7328","1","5",
"73289","73289 - Other parts for motor vehicles","7328","1","5",
"7328X","7328X - Memorandum Item","7328","1","5",
"7329","7329 - Motorcycles, motorized cycles and their parts","732","0","4",
"73291","73291 - Motorcycles,auto cycles,etc.& side cars","7329","1","5",
"73292","73292 - Parts solely for use of heading 732 91","7329","1","5",
"7329X","7329X - Memorandum Item","7329","1","5",
"732X","732X - Memorandum Item","732","0","4",
"732XX","732XX - Memorandum Item","732X","1","5",
"733","733 - Road vehicles other than motor vehicles","73","0","3",
"7331","7331 - Bicycles & other cycles, not motorized, & parts","733","0","4",
"73311","73311 - Cycles,not motorized","7331","1","5",
"73312","73312 - Parts of vehicles of heading 733 11 & 733 4","7331","1","5",
"7331X","7331X - Memorandum Item","7331","1","5",
"7333","7333 - Trailers & oth vehicles not motorized, & parts","733","0","4",
"73331","73331 - Camping caravans","7333","1","5",
"73332","73332 - Other trailers","7333","1","5",
"73333","73333 - Rest of 733.5","7333","1","5",
"7333X","7333X - Memorandum Item","7333","1","5",
"7334","7334 - Invalid carriages","733","1","4",
"733X","733X - Memorandum Item","733","0","4",
"733XX","733XX - Memorandum Item","733X","1","5",
"734","734 - Aircraft","73","0","3",
"7341","7341 - Aircraft, heavier than air","734","1","4",
"7349","7349 - Parts of aircraft,balloons airships","734","0","4",
"73491","73491 - Airships & balloons","7349","1","5",
"73492","73492 - Parts of aircraft,airships,etc.","7349","1","5",
"7349X","7349X - Memorandum Item","7349","1","5",
"734X","734X - Memorandum Item","734","0","4",
"734XX","734XX - Memorandum Item","734X","1","5",
"735","735 - Ships and boats","73","0","3",
"7351","7351 - Warships of all kinds","735","1","4",
"7353","7353 - Ships and boats, other than warships","735","1","4",
"7358","7358 - Ships,boats and other vessels for breaking up","735","1","4",
"7359","7359 - Special purpose ships and boats","735","0","4",
"73591","73591 - Tugs","7359","1","5",
"73592","73592 - Special purpose vessels(e.g.light vess.dredgers","7359","1","5",
"73593","73593 - Floating structures,other than vessels (buoys).","7359","1","5",
"7359X","7359X - Memorandum Item","7359","1","5",
"735X","735X - Memorandum Item","735","0","4",
"735XX","735XX - Memorandum Item","735X","1","5",
"73X","73X - Memorandum Item","73","0","3",
"73XX","73XX - Memorandum Item","73X","0","4",
"73XXX","73XXX - Memorandum Item","73XX","1","5",
"7X","7X - Memorandum Item","7","0","2",
"7XX","7XX - Memorandum Item","7X","0","3",
"7XXX","7XXX - Memorandum Item","7XX","0","4",
"7XXXX","7XXXX - Memorandum Item","7XXX","1","5",
"8","8 - Miscellaneous manufactured articles","TOTAL","0","1",
"81","81 - Sanitary, plumbing, heating and lighting fixt.","8","0","2",
"812","812 - Sanitary,plumbing,heating & lighting fixtures","81","0","3",
"8121","8121 - Central heating apparatus and parts","812","1","4",
"8122","8122 - Sinks,wash basins,bidets,baths of ceramic mat.","812","1","4",
"8123","8123 - Sinks,wash basins,bidets,baths etc iron/steel","812","1","4",
"8124","8124 - Lighting fixtures and fittings and parts","812","0","4",
"81241","81241 - Illuminating and signalling glassware","8124","1","5",
"81242","81242 - Lamps & lighting fittings & parts thereof","8124","1","5",
"81243","81243 - Portable electric battery lamps","8124","1","5",
"8124X","8124X - Memorandum Item","8124","1","5",
"812X","812X - Memorandum Item","812","0","4",
"812XX","812XX - Memorandum Item","812X","1","5",
"81X","81X - Memorandum Item","81","0","3",
"81XX","81XX - Memorandum Item","81X","0","4",
"81XXX","81XXX - Memorandum Item","81XX","1","5",
"82","82 - Furniture","8","0","2",
"821","821 - Furniture","82","0","3",
"8210","8210 - Furniture","821","0","4",
"82101","82101 - Chairs/seats and parts thereof","8210","1","5",
"82102","82102 - Medical furniture,etc.parts thereof","8210","1","5",
"82103","82103 - Mattreses,mattress supports and similar  furn.","8210","1","5",
"82109","82109 - Furniture and parts thereof,n.e.s.","8210","1","5",
"8210X","8210X - Memorandum Item","8210","1","5",
"821X","821X - Memorandum Item","821","0","4",
"821XX","821XX - Memorandum Item","821X","1","5",
"82X","82X - Memorandum Item","82","0","3",
"82XX","82XX - Memorandum Item","82X","0","4",
"82XXX","82XXX - Memorandum Item","82XX","1","5",
"83","83 - Travel goods, handbags and similar articles","8","0","2",
"831","831 - Travel goods, handbags and similar articles","83","0","3",
"8310","8310 - Travel goods,handbags & similar articles","831","1","4",
"831X","831X - Memorandum Item","831","0","4",
"831XX","831XX - Memorandum Item","831X","1","5",
"83X","83X - Memorandum Item","83","0","3",
"83XX","83XX - Memorandum Item","83X","0","4",
"83XXX","83XXX - Memorandum Item","83XX","1","5",
"84","84 - Clothing","8","0","2",
"841","841 - Clothing except fur clothing","84","0","3",
"8411","8411 - Clothing of text fabric, not knitted crocheted","841","0","4",
"84111","84111 - Mens and boys outer garments, not knitted","8411","1","5",
"84112","84112 - Womens, girls & infts outer garmts, not knitted","8411","1","5",
"84113","84113 - Men's/boy's under garments,not knitted/crochet.","8411","1","5",
"84114","84114 - Women's/inf.under garments,not knitted/crochet.","8411","1","5",
"8411X","8411X - Memorandum Item","8411","1","5",
"8412","8412 - Clothing accessories of text.,not knitted/croch","841","0","4",
"84121","84121 - Handkerchiefs","8412","1","5",
"84122","84122 - Shawls,scarves,etc. Not knitted or crocheted","8412","1","5",
"84123","84123 - Ties,bow ties and cravats","8412","1","5",
"84124","84124 - Collars,cuffs,jabots & similar accessories","8412","1","5",
"84125","84125 - Corsets,suspenders,gartes & similar articles","8412","1","5",
"84126","84126 - Gloves, mittens, stockings & socks, not knitted","8412","1","5",
"84129","84129 - Other clothing accessories,n.e.s.","8412","1","5",
"8412X","8412X - Memorandum Item","8412","1","5",
"8413","8413 - Apparel and clothing accessories of leather","841","1","4",
"8414","8414 - Clothing and accessories,knitted or crocheted","841","0","4",
"84141","84141 - Gloves,etc.knitted crocheted,not elastic","8414","1","5",
"84142","84142 - Stockings,etc.,knitted or crocheted not elast.","8414","1","5",
"84143","84143 - Under garments knitted, not elast. Nor rubberd","8414","1","5",
"84144","84144 - Outer garments knitted, not elast. Nor rubberd","8414","1","5",
"84145","84145 - Knitted or crocheted fabric,elastic articles","8414","1","5",
"8414X","8414X - Memorandum Item","8414","1","5",
"8415","8415 - Headgear","841","0","4",
"84151","84151 - Headgear of felt","8415","1","5",
"84152","84152 - Headgear,plaited","8415","1","5",
"84153","84153 - Headgear,knitted/crocheted of textile,no felt","8415","1","5",
"84154","84154 - Head bands,linings,etc.","8415","1","5",
"84159","84159 - Other head gear","8415","1","5",
"8415X","8415X - Memorandum Item","8415","1","5",
"8416","8416 - Apparel & clothing acces.,gloves,of rubber","841","1","4",
"841X","841X - Memorandum Item","841","0","4",
"841XX","841XX - Memorandum Item","841X","1","5",
"842","842 - Fur clothing and articles of artificial fur","84","0","3",
"8420","8420 - Fur clothing","842","0","4",
"84201","84201 - Articles of furskins","8420","1","5",
"84202","84202 - Artificial fur and articles thereof","8420","1","5",
"8420X","8420X - Memorandum Item","8420","1","5",
"842X","842X - Memorandum Item","842","0","4",
"842XX","842XX - Memorandum Item","842X","1","5",
"84X","84X - Memorandum Item","84","0","3",
"84XX","84XX - Memorandum Item","84X","0","4",
"84XXX","84XXX - Memorandum Item","84XX","1","5",
"85","85 - Footwear","8","0","2",
"851","851 - Footwear","85","0","3",
"8510","8510 - Footwear","851","0","4",
"85101","85101 - Footwear soles & uppers of rubber or plast.mat","8510","1","5",
"85102","85102 - Footwear with soles of leather/rubber/plastic","8510","1","5",
